수준,동형어번호,표출 어휘
고급,0,깃02
고급,0,깃들다
고급,0,깃발
고급,0,깃털
초급,0,깊다
고급,0,깊숙이
중급,0,깊이01
초급,0,깊이02
중급,0,까다01
중급,0,까다롭다
중급,0,까닭
고급,0,까딱
고급,0,까마득하다
초급,0,까만색
초급,0,까맣다
중급,0,까먹다
고급,0,까무러치다
고급,0,까치
초급,0,깎다
중급,0,깔끔하다
중급,0,깔다
중급,0,깔리다
중급,0,깜깜하다
중급,0,깜박하다
중급,0,깜빡
초급,0,깜짝02
고급,0,깜짝하다01
고급,0,깡충깡충
고급,0,깡통
중급,0,깨
초급,0,깨끗이
초급,0,깨끗하다
초급,0,깨다01
중급,0,깨다02
중급,0,깨닫다
중급,0,깨뜨리다
중급,0,깨물다
고급,0,깨소금
중급,0,깨어나다
중급,0,깨우다
고급,0,깨우치다
중급,0,깨지다
초급,0,꺼내다
고급,0,꺼리다
고급,0,꺼림칙하다
중급,0,꺼지다01
고급,0,꺼지다02
중급,0,꺾다
고급,0,꺾이다
초급,0,껌
고급,0,껍데기
중급,0,껍질
고급,0,-께
중급,0,껴안다
고급,0,껴입다
고급,0,꼬다
고급,0,꼬르륵
중급,0,꼬리
고급,0,꼬마
고급,0,꼬박01
고급,0,꼬박꼬박
고급,0,꼬이다02
고급,0,꼬집다
고급,0,꼬치꼬치
중급,0,꼭01
초급,0,꼭02
고급,0,꼭꼭01
중급,0,꼭대기
고급,0,-꼴
고급,0,꼴01
고급,0,꼴불견
고급,0,꼴찌
중급,0,꼼꼼하다
중급,0,꼼꼼히
중급,0,꼼짝
고급,0,꼼짝없이
중급,0,꼽다
중급,0,꼽히다
고급,0,꽁꽁
중급,0,꽂다
중급,0,꽂히다
초급,0,꽃
중급,0,꽃꽂이
초급,0,꽃다발
중급,0,꽃무늬
초급,0,꽃병
고급,0,꽃샘추위
중급,0,꽃잎
초급,0,꽃집
중급,0,꽉
중급,0,꽤
고급,0,꾀
고급,0,꾀하다
초급,0,꾸다01
중급,0,꾸다02
중급,0,꾸리다
중급,0,꾸미다
고급,0,꾸벅꾸벅01
중급,0,꾸준하다
중급,0,꾸준히
중급,0,꾸중
고급,0,꾸짖다
고급,0,꾹
고급,0,-꾼
중급,0,꿀
중급,0,꿇다
초급,0,꿈
중급,0,꿈꾸다
중급,0,꿈속
고급,0,꿈틀거리다
고급,0,꿰다
고급,0,꿰뚫다
고급,0,꿰매다
고급,0,뀌다
초급,0,끄다
중급,0,끄덕이다
고급,0,끄집어내다
중급,0,끈
고급,0,끈기
고급,0,끈끈하다
고급,0,끈질기다
중급,0,끊기다
초급,0,끊다
중급,0,끊어지다
고급,0,끊이다
중급,0,끊임없다
중급,0,끊임없이
중급,0,끌다
고급,0,끌려가다
중급,0,끌리다
고급,0,끌어내다
중급,0,끌어당기다
고급,0,끌어들이다
중급,0,끌어안다
고급,0,끌어올리다
초급,0,끓다
고급,0,끓어오르다
초급,0,끓이다
고급,0,끔찍이
고급,0,끔찍하다
초급,0,끝
초급,0,끝나다
중급,0,끝내
초급,0,끝내다
고급,0,끝맺다
중급,0,끝없다
중급,0,끝없이
고급,0,끝장
중급,0,끼01
고급,0,끼니
중급,0,끼다01
중급,0,끼다02
초급,0,끼다03
고급,0,-끼리
중급,0,끼어들다
고급,0,끼얹다
중급,0,끼우다
중급,0,끼이다
중급,0,끼치다01
중급,0,끼치다02
초급,0,나01/나00
초급,0,나가다01
고급,0,나그네
고급,0,나날
고급,0,나날이
초급,0,나누다
중급,0,나뉘다
초급,0,나다01
고급,0,나돌다
고급,0,나들이
초급,0,나라
중급,0,나란히
중급,0,나르다
고급,0,나른하다
중급,0,나름
초급,0,나머지
초급,0,나무
중급,0,나무라다
중급,0,나물01
중급,0,나뭇가지
중급,0,나뭇잎
고급,0,나부끼다
중급,0,나비03
중급,0,나빠지다
초급,0,나쁘다
중급,0,나서다
중급,0,나아가다
중급,0,나아지다
고급,0,나약하다
고급,0,나열
초급,0,나오다
초급,0,나이
중급,0,나이프
초급,0,나중
고급,0,나지막하다
고급,0,나침반
초급,0,나타나다
중급,0,나타내다
초급,0,나흘
고급,0,낙
고급,0,낙관02
고급,0,낙관적01/낙관적02
고급,0,낙방
고급,0,낙서
고급,0,낙심
중급,0,낙엽
고급,0,낙원
고급,0,낙제
고급,0,낙천적01/낙천적02
고급,0,낙타
고급,0,낙태
고급,0,낙후
고급,0,낚다
초급,0,낚시
고급,0,낚시터
고급,0,-난
고급,0,난01
고급,0,난간
고급,0,난감하다
고급,0,난관02
고급,0,난데없이
중급,0,난로
중급,0,난리
중급,0,난방
고급,0,난생
중급,0,난처하다
고급,0,난청
고급,0,난치병
고급,0,난폭
초급,0,날01/날02
중급,0,날개
초급,0,날다
고급,0,날뛰다
고급,0,날로01
중급,0,날리다01
중급,0,날리다02
초급,0,날씨
초급,0,날씬하다
중급,0,날아가다
중급,0,날아다니다
고급,0,날아들다
중급,0,날아오다
고급,0,날아오르다
초급,0,날짜
중급,0,날카롭다
중급,0,낡다
초급,0,남01
중급,0,남02
중급,0,남03
고급,0,남극
초급,0,남기다
고급,0,남김없이
초급,0,남녀
고급,0,남녀노소
고급,0,남녀평등
초급,0,남다
고급,0,남다르다
초급,0,남대문
초급,0,남동생
중급,0,남매
고급,0,남몰래
중급,0,남미
중급,0,남부
중급,0,남북
초급,0,남산
고급,0,남색
초급,0,남성
고급,0,남아
고급,0,남용
초급,0,남자02
고급,0,남짓
초급,0,남쪽
초급,0,남편
초급,0,남학생
고급,0,남한01
고급,0,남향
고급,0,납득
고급,0,납부
고급,0,납작하다
고급,0,납치
초급,0,낫다01
초급,0,낫다02
고급,0,낭독
고급,0,낭만
고급,0,낭만적01/낭만적02
중급,0,낭비
고급,0,낭송
고급,0,낭패
초급,0,낮
초급,0,낮다
초급,0,낮잠
중급,0,낮추다
고급,0,낯
중급,0,낯설다
고급,0,낯익다
고급,0,낱낱이
고급,0,낱말
중급,0,낳다01
초급,0,내03
중급,0,내05
고급,0,내걸다
초급,0,내과
고급,0,내기
중급,0,내내
초급,0,내년
중급,0,내놓다
초급,0,내다01
중급,0,내다보다
중급,0,내달
고급,0,내던지다
고급,0,내딛다
초급,0,내려가다
중급,0,내려놓다
중급,0,내려다보다
고급,0,내려서다
중급,0,내려앉다
초급,0,내려오다
고급,0,내륙
초급,0,내리다
고급,0,내리막길
고급,0,내리치다
고급,0,내막01
고급,0,내면
고급,0,내몰다
고급,0,내몰리다
중급,0,내밀다
고급,0,내뱉다
중급,0,내버리다
중급,0,내보내다
고급,0,내보이다02
고급,0,내복
중급,0,내부
고급,0,내비게이션00
고급,0,내비치다
고급,0,내뿜다
중급,0,내성적01/내성적02
중급,0,내세우다
고급,0,내쉬다
고급,0,내실02
고급,0,내심
고급,0,내역
고급,0,내오다
중급,0,내외01
초급,0,내용
고급,0,내용물
초급,0,내일01/내일02
고급,0,내장00
고급,0,내적01/내적02
고급,0,내젓다
중급,0,내주다
고급,0,내지01
고급,0,내지르다
중급,0,내쫓다
고급,0,내치다
고급,0,내키다
중급,0,내후년
중급,0,낼모레02/낼모레01
초급,0,냄비
초급,0,냄새
고급,0,냇가
고급,0,냉기
고급,0,냉담하다
고급,0,냉대02
중급,0,냉동
초급,0,냉면
중급,0,냉방
중급,0,냉수
초급,0,냉장고
고급,0,냉전
고급,0,냉정
중급,0,냉정하다01
고급,0,냉혹하다
초급,0,너01
중급,0,너그럽다
중급,0,너머
초급,0,너무
중급,0,너무나
고급,0,너무하다01/너무하다02
고급,0,너비
초급,0,너희
고급,0,넉
중급,0,넉넉하다
고급,0,넋
중급,0,널다
고급,0,널뛰기
중급,0,널리
고급,0,널리다
초급,0,넓다
중급,0,넓어지다
중급,0,넓이
고급,0,넓적하다
중급,0,넓히다
중급,0,넘겨주다
중급,0,넘기다
고급,0,넘나들다
초급,0,넘다
고급,0,넘보다
중급,0,넘어가다
중급,0,넘어뜨리다
중급,0,넘어서다
중급,0,넘어오다
초급,0,넘어지다
중급,0,넘치다
초급,0,넣다
초급,0,네01
초급,0,네02
고급,0,-네02
초급,0,네03
중급,0,네모
고급,0,네모나다
고급,0,네트워크
중급,0,네티즌
초급,0,넥타이
초급,0,넷
초급,0,넷째02/넷째01/넷째03
고급,0,-녀
중급,0,녀석
초급,0,년02
중급,0,년대
중급,0,년도
고급,0,년생
고급,0,노골적01/노골적02
고급,0,노년
중급,0,노동
고급,0,노동력
중급,0,노동자
초급,0,노란색
중급,0,노랑
초급,0,노랗다
초급,0,노래
초급,0,노래방
중급,0,노려보다
초급,0,노력01
고급,0,노령
고급,0,노른자
고급,0,노릇
고급,0,노리다01
고급,0,노부부
고급,0,노사00
중급,0,노선
중급,0,노선도
고급,0,노숙자
중급,0,노약자
고급,0,노여움
고급,0,노예
고급,0,노을
초급,0,노인
고급,0,노처녀
고급,0,노총각
고급,0,노출
고급,0,노크
초급,0,노트02
중급,0,노트북
고급,0,노폐물
고급,0,노하다
고급,0,노화
고급,0,노후02
중급,0,녹다
초급,0,녹색
고급,0,녹슬다
고급,0,녹아내리다
중급,0,녹음02
중급,0,녹음기
중급,0,녹이다
고급,0,녹지
초급,0,녹차
고급,0,녹초
중급,0,녹화02
고급,0,논
고급,0,논란
중급,0,논리
중급,0,논리적01/논리적02
고급,0,논문
고급,0,논밭
고급,0,논설문
고급,0,논술
중급,0,논의
중급,0,논쟁
고급,0,논증
고급,0,논평
고급,0,논하다
초급,0,놀다
초급,0,놀라다
중급,0,놀랍다
중급,0,놀리다01
중급,0,놀리다02
초급,0,놀이
중급,0,놀이공원
중급,0,놀이터
고급,0,놈01/놈02
고급,0,농가
고급,0,농경
초급,0,농구
초급,0,농담
고급,0,농도
중급,0,농민
중급,0,농부
중급,0,농사01
중급,0,농사일
중급,0,농산물
고급,0,농수산물
고급,0,농악
고급,0,농어촌
중급,0,농업
고급,0,농작물
고급,0,농장
중급,0,농촌
고급,0,농축산물
초급,0,높다
중급,0,높아지다
초급,0,높이01
초급,0,높이02
중급,0,높이다
중급,0,높임말
고급,0,높임법
초급,0,놓다01
중급,0,놓아두다
고급,0,놓아주다
중급,0,놓이다
중급,0,놓치다
중급,0,놔두다
중급,0,뇌
고급,0,뇌물
고급,0,뇌사
고급,0,뇌졸중
초급,0,누구
초급,0,누나
중급,0,누님
고급,0,누다
고급,0,누렇다
초급,0,누르다01
고급,0,누리다01
고급,0,누비다
고급,0,누이
고급,0,누전
고급,0,누출
초급,0,눈01
초급,0,눈04
중급,0,눈가
중급,0,눈감다
중급,0,눈길01
고급,0,눈꺼풀
고급,0,눈높이
중급,0,눈동자
중급,0,눈뜨다
초급,0,눈물
고급,0,눈물겹다
고급,0,눈발
중급,0,눈병
중급,0,눈부시다
중급,0,눈빛01
중급,0,눈사람
고급,0,눈사태
고급,0,눈살01
중급,0,눈싸움02
중급,0,눈썹
중급,0,눈앞
고급,0,눈여겨보다
고급,0,눈짓
고급,0,눈초리
고급,0,눈총
중급,0,눈치
고급,0,눈치채다00
고급,0,눌리다01
초급,0,눕다
중급,0,눕히다
고급,0,뉘우치다
초급,0,뉴스
중급,0,느긋하다
초급,0,느끼다02
중급,0,느끼하다
초급,0,느낌
고급,0,느닷없이
초급,0,느리다
고급,0,느슨하다
고급,0,늑대
초급,0,늘
초급,0,늘다
중급,0,늘리다
중급,0,늘어나다
중급,0,늘어놓다
고급,0,늘어뜨리다
중급,0,늘어서다
고급,0,늘어지다
중급,0,늘이다01
초급,0,늙다
고급,0,늠름하다
고급,0,능동적01/능동적02
초급,0,능력
고급,0,능률
고급,0,능사
고급,0,능숙하다
고급,0,능통하다
고급,0,능하다
중급,0,늦가을
중급,0,늦겨울
초급,0,늦다02/늦다01
중급,0,늦봄
중급,0,늦어지다
중급,0,늦여름
중급,0,늦잠
중급,0,늦추다
중급,0,님
중급,0,-님
고급,0,다-01
초급,0,다01/다02
중급,0,다가가다
중급,0,다가서다
중급,0,다가오다
고급,0,다국적
고급,0,다그치다
고급,0,다급하다
중급,0,다녀가다
초급,0,다녀오다
초급,0,다니다
고급,0,다다르다
고급,0,다다익선
중급,0,다듬다
고급,0,다량
중급,0,다루다
초급,0,다르다
초급,0,다른
중급,0,다름없다
고급,0,다름없이
초급,0,다리01
초급,0,다리02
중급,0,다리다
중급,0,다리미
중급,0,다림질
중급,0,다만
중급,0,다물다
고급,0,다발01
중급,0,다방
고급,0,다방면
고급,0,다분히
초급,0,다섯02/다섯01
초급,0,다섯째02/다섯째01/다섯째03
중급,0,다소02/다소01
중급,0,다수
고급,0,다스리다
초급,0,다시
고급,0,다시금
고급,0,다시다
초급,0,다양
고급,0,다양성
고급,0,다양화
중급,0,다운로드
초급,0,다음
초급,0,다음날
고급,0,다이빙
고급,0,다이아몬드
초급,0,다이어트
중급,0,다정
고급,0,다지다01
중급,0,다지다02
중급,0,다짐
고급,0,다짜고짜
고급,0,다채롭다
초급,0,다치다01
고급,0,다큐멘터리
중급,0,다투다
초급,0,다하다
중급,0,다행
중급,0,다행스럽다
중급,0,다행히
고급,0,닥치다01
초급,0,닦다
고급,0,-단02
중급,0,단04
고급,0,단05
고급,0,단가
고급,0,단거리
고급,0,단결
중급,0,단계
고급,0,단계적01/단계적02
중급,0,단골
고급,0,단군
중급,0,단기01
고급,0,단기간
고급,0,단념
중급,0,단단하다
고급,0,단단히
중급,0,단독
고급,0,단돈
고급,0,단락
고급,0,단란하다
고급,0,단련
고급,0,단말기
중급,0,단맛
중급,0,단발머리
고급,0,단백질
고급,0,단번에
고급,0,단서02
중급,0,단속
초급,0,단순
중급,0,단순히
고급,0,단숨에
고급,0,단시간
초급,0,단어
고급,0,단연
중급,0,단위
고급,0,단일
고급,0,단적01/단적02
고급,0,단절
중급,0,단점
고급,0,단정
중급,0,단정하다01
고급,0,단조롭다
중급,0,단지02
중급,0,단지03
중급,0,단체
초급,0,단추
고급,0,단축
초급,0,단풍
고급,0,단합
고급,0,단호하다
초급,0,닫다
중급,0,닫히다
초급,0,달01/달02
초급,0,달걀
고급,0,달구다
중급,0,달다02
고급,0,달다03
중급,0,달다04
초급,0,달다05
고급,0,달라붙다
중급,0,달라지다
중급,0,달래다
중급,0,달러02/달러01
중급,0,달려가다
중급,0,달려들다
중급,0,달려오다
초급,0,달력
중급,0,달리
초급,0,달리기
중급,0,달리다01
초급,0,달리다03
고급,0,달리하다
중급,0,달빛
중급,0,달성
중급,0,달아나다
고급,0,달아오르다
중급,0,달콤하다
중급,0,달하다
초급,0,닭
초급,0,닭고기
초급,0,닮다
중급,0,닳다
중급,0,담01
중급,0,담02
중급,0,담그다
중급,0,담기다01
중급,0,담다
고급,0,담담하다
중급,0,담당
중급,0,담당자
초급,0,담배
중급,0,담백하다
고급,0,담보
중급,0,담요
중급,0,담임
고급,0,담장
초급,0,답
초급,0,답답하다
고급,0,답례
중급,0,답변
고급,0,답사02
초급,0,답장
중급,0,닷새
중급,0,-당
고급,0,당03
고급,0,당구
고급,0,당국02
중급,0,당근
중급,0,당기다
고급,0,당뇨병
중급,0,당당하다
고급,0,당당히
고급,0,당락
고급,0,당면02
고급,0,당부
중급,0,당분간02/당분간01
고급,0,당사자
고급,0,당선
중급,0,당시
중급,0,당신
중급,0,당연하다
